,0,1,Prediction
2305,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (188) - Copy - Copy.jpg,fear,fear
2306,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (188) - Copy.jpg,fear,fear
2307,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (189) - Copy - Copy.jpg,fear,fear
2308,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (189) - Copy.jpg,fear,fear
2309,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (19) - Copy - Copy.jpg,fear,fear
2310,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (19) - Copy.jpg,fear,fear
2311,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (19).jpg,fear,fear
2312,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (190) - Copy - Copy.jpg,fear,fear
2313,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (190) - Copy.jpg,fear,fear
2314,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (191) - Copy - Copy.jpg,fear,fear
2315,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (191) - Copy.jpg,fear,fear
2316,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (192) - Copy - Copy.jpg,fear,fear
2317,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (192) - Copy.jpg,fear,fear
2318,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (193) - Copy - Copy.jpg,fear,fear
2319,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (193) - Copy.jpg,fear,fear
2320,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (194) - Copy - Copy.jpg,fear,fear
2321,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (194) - Copy.jpg,fear,fear
2322,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (195) - Copy - Copy.jpg,fear,fear
2323,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (195) - Copy.jpg,fear,fear
2324,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (196) - Copy - Copy.jpg,fear,fear
2325,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (196) - Copy.jpg,fear,fear
2326,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (197) - Copy - Copy.jpg,fear,fear
2327,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (197) - Copy.jpg,fear,fear
2328,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (198) - Copy - Copy.jpg,fear,fear
2329,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (198) - Copy.jpg,fear,fear
2330,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (199) - Copy - Copy.jpg,fear,fear
2331,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (199) - Copy.jpg,fear,fear
2332,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (2) - Copy - Copy.jpg,fear,fear
2333,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (2) - Copy.jpg,fear,fear
2334,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (2).jpg,fear,fear
2335,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (20) - Copy - Copy.jpg,fear,fear
2336,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (20) - Copy.jpg,fear,fear
2337,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (20).jpg,fear,fear
2338,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (200) - Copy - Copy.jpg,fear,fear
2339,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (200) - Copy.jpg,fear,fear
2340,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (201) - Copy - Copy.jpg,fear,fear
2341,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (201) - Copy.jpg,fear,fear
2342,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (202) - Copy - Copy.jpg,fear,fear
2343,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (202) - Copy.jpg,fear,fear
2344,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (203) - Copy - Copy.jpg,fear,fear
2345,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (203) - Copy.jpg,fear,fear
2346,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (204) - Copy - Copy.jpg,fear,fear
2347,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (204) - Copy.jpg,fear,fear
2348,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (205) - Copy - Copy.jpg,fear,fear
2349,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (205) - Copy.jpg,fear,fear
2350,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (206) - Copy - Copy.jpg,fear,fear
2351,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (206) - Copy.jpg,fear,fear
2352,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (207) - Copy - Copy.jpg,fear,fear
2353,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (207) - Copy.jpg,fear,fear
2354,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (208) - Copy - Copy.jpg,fear,fear
2355,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (208) - Copy.jpg,fear,fear
2356,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (209) - Copy - Copy.jpg,fear,fear
2357,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (209) - Copy.jpg,fear,fear
2358,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (21) - Copy - Copy.jpg,fear,fear
2359,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (21) - Copy.jpg,fear,fear
2360,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (21).jpg,fear,fear
2361,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (210) - Copy - Copy.jpg,fear,fear
2362,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (210) - Copy.jpg,fear,fear
2363,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (211) - Copy - Copy.jpg,fear,fear
2364,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (211) - Copy.jpg,fear,fear
2365,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (212) - Copy - Copy.jpg,fear,fear
2366,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (212) - Copy.jpg,fear,fear
2367,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (213) - Copy - Copy.jpg,fear,fear
2368,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (213) - Copy.jpg,fear,fear
2369,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (214) - Copy - Copy.jpg,fear,fear
2370,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (214) - Copy.jpg,fear,fear
2371,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (215) - Copy - Copy.jpg,fear,fear
2372,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (215) - Copy.jpg,fear,fear
2373,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (216) - Copy - Copy.jpg,fear,fear
2374,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (216) - Copy.jpg,fear,fear
2375,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (217) - Copy - Copy.jpg,fear,fear
2376,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (217) - Copy.jpg,fear,fear
2377,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (218) - Copy - Copy.jpg,fear,fear
2378,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (218) - Copy.jpg,fear,fear
2379,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (219) - Copy - Copy.jpg,fear,fear
2380,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (219) - Copy.jpg,fear,fear
2381,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (22) - Copy - Copy.jpg,fear,fear
2382,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (22) - Copy.jpg,fear,fear
2383,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (22).jpg,fear,fear
2384,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (220) - Copy - Copy.jpg,fear,fear
2385,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (220) - Copy.jpg,fear,fear
2386,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (221) - Copy - Copy.jpg,fear,fear
2387,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (221) - Copy.jpg,fear,fear
2388,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (222) - Copy - Copy.jpg,fear,fear
2389,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (222) - Copy.jpg,fear,fear
2390,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (223) - Copy - Copy.jpg,fear,fear
2391,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (223) - Copy.jpg,fear,fear
2392,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (224) - Copy - Copy.jpg,fear,fear
2393,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (224) - Copy.jpg,fear,fear
2394,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (225) - Copy - Copy.jpg,fear,fear
2395,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (225) - Copy.jpg,fear,fear
2396,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (226) - Copy - Copy.jpg,fear,fear
2397,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (226) - Copy.jpg,fear,fear
2398,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (227) - Copy - Copy.jpg,fear,fear
2399,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (227) - Copy.jpg,fear,fear
2400,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (228) - Copy - Copy.jpg,fear,fear
2401,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (228) - Copy.jpg,fear,fear
2402,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (229) - Copy - Copy.jpg,fear,fear
2403,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (229) - Copy.jpg,fear,fear
2404,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (23) - Copy - Copy.jpg,fear,fear
2405,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (23) - Copy.jpg,fear,fear
2406,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (23).jpg,fear,fear
2407,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (230) - Copy - Copy.jpg,fear,fear
2408,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (230) - Copy.jpg,fear,fear
2409,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (231) - Copy - Copy.jpg,fear,fear
2410,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (231) - Copy.jpg,fear,fear
2411,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (232) - Copy - Copy.jpg,fear,fear
2412,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (232) - Copy.jpg,fear,fear
2413,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (233) - Copy - Copy.jpg,fear,fear
2414,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (233) - Copy.jpg,fear,fear
2415,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (234) - Copy - Copy.jpg,fear,fear
2416,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (234) - Copy.jpg,fear,fear
2417,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (235) - Copy - Copy.jpg,fear,fear
2418,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (235) - Copy.jpg,fear,fear
2419,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (236) - Copy - Copy.jpg,fear,fear
2420,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (236) - Copy.jpg,fear,fear
2421,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (237) - Copy - Copy.jpg,fear,fear
2422,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (237) - Copy.jpg,fear,fear
2423,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (238) - Copy - Copy.jpg,fear,fear
2424,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (238) - Copy.jpg,fear,fear
2425,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (239) - Copy - Copy.jpg,fear,fear
2426,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (239) - Copy.jpg,fear,fear
2427,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (24) - Copy - Copy.jpg,fear,fear
2428,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (24) - Copy.jpg,fear,fear
2429,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (24).jpg,fear,fear
2430,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (240) - Copy - Copy.jpg,fear,fear
2431,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (240) - Copy.jpg,fear,fear
2432,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (241) - Copy - Copy.jpg,fear,fear
2433,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (241) - Copy.jpg,fear,fear
2434,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (242) - Copy - Copy.jpg,fear,fear
2435,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (242) - Copy.jpg,fear,fear
2436,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (243) - Copy - Copy.jpg,fear,fear
2437,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (243) - Copy.jpg,fear,fear
2438,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (244) - Copy - Copy.jpg,fear,fear
2439,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (244) - Copy.jpg,fear,fear
2440,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (245) - Copy - Copy.jpg,fear,fear
2441,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (245) - Copy.jpg,fear,fear
2442,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (246) - Copy - Copy.jpg,fear,fear
2443,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/fear/11353 - Copy (246) - Copy.jpg,fear,fear
